CAS,Chemical name,Latin name,Trophic Level,Effect,Effect value,Unit,Test type,Test statistic,Duration,Duration (days),Effect is 5X above water solubility,Source,version,SMILES
59870,Nitrofurazone;(2E)-2-[(5-Nitrofuran-2-yl)methylidene]hydrazine-1-carboxamide,Morone saxatilis,FISH,Mortality,10.0,mg/L,A,LC50,96 hours,4,0,"Hughes,J.S., . Acute Toxicity of Thirty Chemicals to Striped Bass (Morone saxatilis)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/59870/property/IsomericSMILES/JSON
60004,"Ethylenediaminetetraacetic acid;2,2',2'',2'''-(Ethane-1,2-diyldinitrilo)tetraacetic acid",Lepomis macrochirus,FISH,Mortality,159.0,mg/L,A,LC50,96 hours,4,0,1980. Acute Fish Toxicity of the Versene Family of Chelating Agents,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60004/property/IsomericSMILES/JSON
60093,4-Aminoazobenzene;4-[(E)-Phenyldiazenyl]aniline,Oryzias latipes,FISH,Mortality,0.35,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60093/property/IsomericSMILES/JSON
60344,Methylhydrazine;Methylhydrazine,Poecilia reticulata,FISH,Mortality,3.26,mg/L,A,LC50,96 hours,4,0,"Slonim, A.R., 1977. Acute Toxicity of Selected Hydrazines to the Common Guppy, Water Res. 11(10):889-895",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60344/property/IsomericSMILES/JSON
60355,Acetamide;Acetamide,Gambusia affinis,FISH,Mortality,13300.0,mg/L,A,LC50,96 hours,4,0,"Wallen, I. E., Greer, W. C., & Lasater, R. (1957). Toxicity to"""""""" Gambusia Affinis"""""""" of Certain Pure Chemicals in Turbid Waters. Sewage and Industrial Wastes, 695-711.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60355/property/IsomericSMILES/JSON
60413,Strychnine hemisulphate salt;Sulfuric acid--strychnidin-10-one (1/2),Pimephales promelas,FISH,Mortality,1.11,mg/L,A,LC50,96 hours,4,0,"Geiger, D.L., L.T. Brooke, and D.J. Call, 1990. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Volume 5, Ctr.for Lake Superior Environ.Stud., Univ.of Wisconsin-Superior, Superior, WI :332 p.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60413/property/IsomericSMILES/JSON
60515,"Dimethoate;O,O-Dimethyl S-[2-(methylamino)-2-oxoethyl] phosphorodithioate",Salmo trutta,FISH,Mortality,0.14,mg/L,A,LC50,96 hours,4,0,"Aanes,K.J., . Some Pesticides Used in Norwegian Agriculture and Their Environmental Effects on Common Inhabitants in Freshwater Ecosystems. Tolerance Limits - Acute and Chronic Effects",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60515/property/IsomericSMILES/JSON
60571,Dieldrin,Poecilia reticulata,FISH,Mortality,0.007,mg/L,A,LC50,96 hours,4,0,"Adema,D.M.M., and G.J. Vink. A Comparative Study of the Toxicity of 1,1,2-Trichloroethane, Dieldrin, Pentacholorophenol, and 3,4-Dichloroaniline for Marine and Fresh Water Organisms. Chemosphere10(6): 533-554",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/60571/property/IsomericSMILES/JSON
61687,"Mefenamic acid;2-(2,3-Dimethylanilino)benzoic acid",Oryzias latipes,FISH,Mortality,8.04,mg/L,A,LC50,96 hours,4,0,"Kim,J.W., H. Ishibashi, R. Yamauchi, N. Ichikawa, Y. Takao, M. Hirano, M. Koga, and K. Arizono, . Acute Toxicity of Pharmaceutical and Personal Care Products on Freshwater Crustacean (Thamnocephalus platyurus) and Fish (Oryzias latipes)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/61687/property/IsomericSMILES/JSON
61734,"Methylene blue;3,7-Bis(dimethylamino)phenothiazin-5-ium chloride",Heteropneustes fossilis,FISH,Mortality,166.0,mg/L,A,LC50,96 hours,4,1,"Ahmad, G., and G. Srivastava, 1983. The Toxicity of Methylene Blue to Catfish, Heteropneustes fossilis and Mystus (Mystus) vittatus, Sci.Environ. 5(1-2):25-32",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/61734/property/IsomericSMILES/JSON
61825,"Amitrole;1H-1,2,4-Triazol-3-amine",Oncorhynchus mykiss,FISH,Mortality,240.0,mg/L,A,LC50,96 hours,4,0,"Skibba,W.D., . The Trout Test with Salmo gairdneri Rich. for Determining the Acute Toxicity of Aggressive Substances as Well as Measurement Results for",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/61825/property/IsomericSMILES/JSON
62384,Phenylmercuric acetate;(Acetato-kappaO)(phenyl)mercury,Ictalurus punctatus,FISH,Mortality,3.3,mg/L,A,LC50,96 hours,4,0,"Clemens, H.P., and K.E. Sneed, 1959. Lethal Doses of Several Commercial Chemicals for Fingerling Channel Catfish, U.S.Fish.Wildl.Serv., Spec.Sci.Rep.- Fish No.316, Washington, DC :10 p.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62384/property/IsomericSMILES/JSON
62533,Aniline;Aniline,Oncorhynchus mykiss,FISH,Mortality,36.2,mg/L,A,LC50,96 hours,4,0,1984. Measurement of median lethal  dose as rapid indication of contaminant toxicity to fish.,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62533/property/IsomericSMILES/JSON
62555,Thioacetamide;Ethanethioamide,Pimephales promelas,FISH,Mortality,270.0,mg/L,A,LC50,96 hours,4,0,"Curtis, M.W., C.M. Curran, and C.H. Ward, 1981. Aquatic Toxicity Testing As Fundament for a Spill Prevention Program, In: Proc.1980 Nat.Conf.Control of Hazardous Material Spills, Louisville, KY :284-287",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62555/property/IsomericSMILES/JSON
62737,"Dichlorvos;2,2-Dichloroethenyl dimethyl phosphate",Cirrhinus mrigala,FISH,Mortality,2.53,mg/L,A,LC50,96 hours,4,0,"Alam,G.M., . Toxicity of Nogos-100EC to the Indian Major Carp Cirrhina mrigala Fry",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62737/property/IsomericSMILES/JSON
62748,Sodium fluoroacetate;Sodium fluoroacetate,Oncorhynchus mykiss,FISH,Mortality,54.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62748/property/IsomericSMILES/JSON
62759,"N-Nitrosodimethylamine;N,N-Dimethylnitrous amide",Pimephales promelas,FISH,Mortality,940.0,mg/L,A,LC50,96 hours,4,0,"Draper Iii, A.C., and W.S. Brewer, 1979. Measurement of the Aquatic Toxicity of Volatile Nitrosamines, J.Toxicol.Environ.Health 5:985-993",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62759/property/IsomericSMILES/JSON
62760,Sodium oxalate;Disodium ethanedioate,Gambusia affinis,FISH,Mortality,1350.0,mg/L,A,LC50,96 hours,4,0,"Wallen, I. E., Greer, W. C., & Lasater, R. (1957). Toxicity to"""""""" Gambusia Affinis"""""""" of Certain Pure Chemicals in Turbid Waters. Sewage and Industrial Wastes, 695-711.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/62760/property/IsomericSMILES/JSON
63058,"4-Androstene-3,17-dione;Androst-4-ene-3,17-dione",Gambusia affinis,FISH,Mortality,10.5,mg/L,A,LC50,96 hours,4,0,"Hunsinger,R.N., and W.M. Howell, . Treatment of Fish with Hormones: Solubilization and Direct Administration of Steroids into Aquaria Water Using Acetone as a Carrier Solvent",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/63058/property/IsomericSMILES/JSON
63252,Carbaryl;Naphthalen-1-yl methylcarbamate,Nuria danrica,FISH,Mortality,34.7,mg/L,A,LC50,96 hours,4,0,"Abbasi,S.A., and R. Soni, . Studies on the Environmental Impact of Three Common Pesticides with Respect to Toxicity Towards a Larvivore (Channelfish N. denricus)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/63252/property/IsomericSMILES/JSON
64006,m-Cumenyl methylcarbamate;3-(Propan-2-yl)phenyl methylcarbamate,Lepomis macrochirus,FISH,Mortality,0.11,mg/L,A,LC50,96 hours,4,0,"Cope, O. B. (1965). Sport fishery investigations. US. Fish Wildlife Serv. Circular, (226), 51-63.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/64006/property/IsomericSMILES/JSON
64028,"Ethylenediaminetetraacetic acid tetrasodium salt;Tetrasodium 2,2',2'',2'''-(ethane-1,2-diyldinitrilo)tetraacetate",Lepomis macrochirus,FISH,Mortality,1030.0,mg/L,A,LC50,96 hours,4,0,"Batchelder,T.L., H.C. Alexander, and W.M. McCarty, . Acute Fish Toxicity of the Versene Family of Chelating Agents",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/64028/property/IsomericSMILES/JSON
64175,Ethanol;Ethanol,Pimephales promelas,FISH,Mortality,12700.0,mg/L,A,LC50,96 hours,4,0,"ARCO Chemical Co., . Four-Day Static Aquatic Toxicity Studies with Acetone, Ethanol, Isopropanol and Methanol in Fathead Minnows with Cover Letter Dated 021287",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/64175/property/IsomericSMILES/JSON
64197,Acetic acid;Acetic acid,Navicula seminulum,ALGAE,Population growth rate,73.4,mg/L,A,LC50,96 hours,4,0,Academy of Natural Sciences (1960). The Sensitivity of Aquatic Life to Certain Chemicals Commonly Found in Industrial Wastes,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/64197/property/IsomericSMILES/JSON
64197,Acetic acid;Acetic acid,Lepomis macrochirus,FISH,Mortality,75.0,mg/L,A,LC50,96 hours,4,0,"Academy of Natural Sciences (1960). The Sensitivity of Aquatic Life to Certain Chemicals Commonly Found in Industrial Wastes. Final Rep.No.RG-3965(C2R1), U.S.Public Health Service Grant, Acad.of Nat.Sci., Philadelphia, PA:89 p.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/64197/property/IsomericSMILES/JSON
64755,"Tetracycline hydrochloride;(4S,4aS,5aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide--hydrogen chloride (1/1)",Salvelinus namaycush,FISH,Mortality,220.0,mg/L,A,LC50,96 hours,4,0,"Marking, L.L., G.E. Howe, and J.R. Crowther, 1988. Toxicity of Erythromycin, Oxytetracycline, and Tetracycline Administered to Lake Trout in Water Baths, by Injection, or by Feeding, Prog.Fish-Cult. 50(4):197-201",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/64755/property/IsomericSMILES/JSON
65452,Salicylamide;2-Hydroxybenzamide,Pimephales promelas,FISH,Mortality,101.0,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/65452/property/IsomericSMILES/JSON
65850,Benzoic acid;Benzoic acid,Gambusia affinis,FISH,Mortality,180.0,mg/L,A,LC50,96 hours,4,0,"Wallen, I. E., Greer, W. C., & Lasater, R. (1957). Toxicity to"""""""" Gambusia Affinis"""""""" of Certain Pure Chemicals in Turbid Waters. Sewage and Industrial Wastes, 695-711.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/65850/property/IsomericSMILES/JSON
66251,Hexanal;Hexanal,Pimephales promelas,FISH,Mortality,14.0,mg/L,A,LC50,96 hours,4,0,"Geiger, D.L., C.E. Northcott, D.J. Call, and L.T. Brooke, 1985. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 2, Ctr.for Lake Superior Environ.Stud., Univ.of Wisconsin-Superior, Superior, WI :326 p.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/66251/property/IsomericSMILES/JSON
66762,"Dicumarol;3,3'-Methylenebis(4-hydroxy-2H-1-benzopyran-2-one)",Pimephales promelas,FISH,Mortality,5.11,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/66762/property/IsomericSMILES/JSON
67367,p-Phenoxybenzaldehyde;4-Phenoxybenzaldehyde,Pimephales promelas,FISH,Mortality,4.6,mg/L,A,LC50,96 hours,4,0,"Call,D.J., L.T. Brooke, and N. Ahmad. Estimates of  No Effect  Concentrations of Selected Pesticides in Freshwater Organisms",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67367/property/IsomericSMILES/JSON
67458,"Furazolidone;3-{(E)-[(5-Nitrofuran-2-yl)methylidene]amino}-1,3-oxazolidin-2-one",Poecilia reticulata,FISH,Mortality,25.0,mg/L,A,LC50,96 hours,4,0,"Canton, J.H., and G.V. Van Esch, 1976. The Short-Term Toxicity of Some Feed Additives to Different Freshwater Organisms, Bull.Environ.Contam.Toxicol. 15(6):720-725",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67458/property/IsomericSMILES/JSON
67561,Methanol;Methanol,Oncorhynchus mykiss,FISH,Mortality,11900.0,mg/L,A,LC50,96 hours,4,0,1976. The environmental toxicity of methanol: A preliminary study on its effects in an aquatic environment,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67561/property/IsomericSMILES/JSON
67630,Isopropanol;Propan-2-ol,Pimephales promelas,FISH,Mortality,10400.0,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67630/property/IsomericSMILES/JSON
67641,Acetone;Propan-2-one,Alburnus alburnus,FISH,Mortality,11000.0,mg/L,A,LC50,96 hours,4,0,"1979. The acute toxicity of 78 chemicals and pesticide formulations against two brackish water organisms, the bleak (Alburnus alburnus) and the harpacticoid Nitocra spinipes",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67641/property/IsomericSMILES/JSON
67663,Chloroform;Trichloromethane,Limanda limanda,FISH,Mortality,28.0,mg/L,A,LC50,96 hours,4,0,1975. Chlorinated C1 and C2 hydrocarbons in the marine environment,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67663/property/IsomericSMILES/JSON
67721,Hexachloroethane;Hexachloroethane,Ictalurus punctatus,FISH,Mortality,2.07,mg/L,A,LC50,96 hours,4,0,"Bottger,A.. Belastung der Anwohner von Chemisch-Reinigungsanlegen durch Tetrachlorethylen",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67721/property/IsomericSMILES/JSON
68111,Thioglycolic acid;Sulfanylacetic acid,Oryzias latipes,FISH,Mortality,40.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/68111/property/IsomericSMILES/JSON
68122,"N,N-Dimethylformamide;N,N-Dimethylformamide",Lepomis macrochirus,FISH,Mortality,7100.0,mg/L,A,LC50,96 hours,4,0,"1986. Comparative Toxicity of Methanol and  N,N-Dimethylformamide to Freshwater Fish and lnvertebrates.",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/68122/property/IsomericSMILES/JSON
69727,Salicylic acid;2-Hydroxybenzoic acid,Oryzias latipes,FISH,Mortality,39.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/69727/property/IsomericSMILES/JSON
70304,"Hexachlorophene;2,2'-Methylenebis(3,4,6-trichlorophenol)",Pimephales promelas,FISH,Mortality,0.021,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/70304/property/IsomericSMILES/JSON
70382,"Dimethrin;(2,4-Dimethylphenyl)methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",Lepomis macrochirus,FISH,Mortality,0.024,mg/L,A,LC50,96 hours,4,0,"Mauck, W.L., L.E. Olson, and L.L. Marking, 1976. Toxicity of Natural Pyrethrins and Five Pyrethroids to Fish, Arch.Environ.Contam.Toxicol. 4(1):18-29 (Author Communication Used) (Publ in Part As 6797)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/70382/property/IsomericSMILES/JSON
71238,1-Propanol;Propan-1-ol,Pimephales promelas,FISH,Mortality,4480.0,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71238/property/IsomericSMILES/JSON
71363,1-Butanol;Butan-1-ol,Pimephales promelas,FISH,Mortality,1730.0,mg/L,A,LC50,96 hours,4,0,"1984. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. I",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71363/property/IsomericSMILES/JSON
71410,1-Pentanol;Pentan-1-ol,Lepomis macrochirus,FISH,Mortality,650.0,mg/L,A,LC50,96 hours,4,0,"Dawson,G.W., A.L. Jennings, D. Drozdowski, and E. Rider. The Acute Toxicity of 47 Industrial Chemicals to Fresh and Saltwater Fishes",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71410/property/IsomericSMILES/JSON
71432,Benzene;Benzene,Pimephales promelas,FISH,Mortality,35.7,mg/L,A,LC50,96 hours,4,0,"Brooke,L.. Report of the Flow-Through and Static Acute Test Comparisons with Fathead Minnows and Acute Tests with an Amphipod and a Cladoceran",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71432/property/IsomericSMILES/JSON
71556,"1,1,1-Trichloroethane;1,1,1-Trichloroethane",Pimephales promelas,FISH,Mortality,105.0,mg/L,A,LC50,96 hours,4,0,"Alexander, H.C., W.M. McCarty, and E.A. Bartlett, 1978. Toxicity of Perchloroethylene, Trichloroethylene, 1,1,1-Trichloroethane, and Methylene Chloride to Fathead Minnows, Bull.Environ.Contam.Toxicol. 20(3):344-352 (OECDG Data File)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71556/property/IsomericSMILES/JSON
72208,Endrin,Ameiurus melas,FISH,Mortality,0.00045,mg/L,A,LC50,96 hours,4,0,"Anderson, R.L., and D.L. De Foe, 1980. Toxicity and Bioaccumulation of Endrin and Methoxychlor in Aquatic Invertebrates and Fish, Environ.Pollut.Ser.A 22(2):111-121 (Author Communication Used)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/72208/property/IsomericSMILES/JSON
72435,"Methoxychlor;1,1'-(2,2,2-Trichloroethane-1,1-diyl)bis(4-methoxybenzene)",Daphnia magna,INVERT,Mortality,0.6,mg/L,A,LC50,96 hours,4,1,"Cabjszek,I., J. Luczak, J. Maleszewska, and J. Stanislawska, . Effect of Insecticides (Aldrin and Methoxychlor) on Physical-Chemical Properties of Water Organisms",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/72435/property/IsomericSMILES/JSON
72548,"p,p'-DDD;1,1'-(2,2-Dichloroethane-1,1-diyl)bis(4-chlorobenzene)",Sander vitreus,FISH,Mortality,0.014,mg/L,A,LC50,96 hours,4,0,"Mayer,F.L.,Jr., and M.R. Ellersieck. Manual of Acute Toxicity:  Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/72548/property/IsomericSMILES/JSON
72559,"p,p'-DDE;1,1'-(2,2-Dichloroethene-1,1-diyl)bis(4-chlorobenzene)",Oncorhynchus mykiss,FISH,Mortality,0.032,mg/L,A,LC50,96 hours,4,0,"Mayer,F.L.,Jr., and M.R. Ellersieck. Manual of Acute Toxicity:  Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/72559/property/IsomericSMILES/JSON
72560,"p,p'-Ethyl-DDD;1,1'-(2,2-Dichloroethane-1,1-diyl)bis(4-ethylbenzene)",Oncorhynchus mykiss,FISH,Mortality,0.0044,mg/L,A,LC50,96 hours,4,0,"Mayer,F.L.,Jr., and M.R. Ellersieck. Manual of Acute Toxicity:  Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/72560/property/IsomericSMILES/JSON
74839,Methyl bromide;Bromomethane,Poecilia reticulata,FISH,Mortality,0.0008,mg/L,A,LC50,96 hours,4,0,"Canton,J.H., R.C.C. Wegman, E.A.M. Mathijssen-Spiekman, and J.Y. Wammes, . Hydrobiological Toxicological Research with Methylbromide",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74839/property/IsomericSMILES/JSON
74873,Chloromethane;Chloromethane,Menidia beryllina,FISH,Mortality,270.0,mg/L,A,LC50,96 hours,4,0,1977. The acute toxicity of 47 industrial chemicals to fresh- and saltwater fishes.,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74873/property/IsomericSMILES/JSON
74884,Methyl iodide;Iodomethane,Cyprinus carpio,FISH,Mortality,1.19,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74884/property/IsomericSMILES/JSON
74895,Methylamine;Methanamine,Danio rerio,FISH,Mortality,711.0,mg/L,A,LC50,96 hours,4,0,"Groth,G., K. Schreeb, V. Herdt, and K.J. Freundt, . Toxicity Studies in Fertilized Zebrafish Eggs Treated with N-Methylamine, N,N,-Dimethylamine, 2-Aminoethanol, Isopropylamine, Aniline, N-Methylaniline",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74895/property/IsomericSMILES/JSON
74908,Hydrogen cyanide;Hydrocyanic acid,Pimephales promelas,FISH,Mortality,0.124,mg/L,A,LC50,96 hours,4,0,"Broderius, S.J., L.L. Smith Jr., and D.T. Lind, 1977. Relative Toxicity of Free Cyanide and Dissolved Sulfide Forms to the Fathead Minnow (Pimephales promelas), J.Fish.Res.Board Can. 34(12):2323-2332 (Personal Communication Used)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74908/property/IsomericSMILES/JSON
75058,Acetonitrile;Acetonitrile,Pimephales promelas,FISH,Mortality,1640.0,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/75058/property/IsomericSMILES/JSON
