SMILES_curated,CAS,logC50,n_measurements
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,573-58-0,2.7481880270062,1
Nc1cc(Cl)c(Cl)cc1Cl,636-30-6,0.3747483460101038,1
Nc1cc(Cl)ccc1Cl,95-82-9,0.3424226808222063,1
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,91-94-1,0.2741578492636798,1
Nc1ccc(-c2ccc(N)cc2)cc1,92-87-5,1.209515014542631,1
Nc1ccc(Br)cc1,106-40-1,1.6766936096248666,1
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,133-11-9,0.741151598851785,1
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,101-14-4,-0.2146701649892329,1
Nc1ccc(Cc2ccc(N)cc2)cc1,101-77-9,1.3222192947339193,1
Nc1ccc(Cl)c(Cl)c1,95-76-1,0.6989700043360189,1
Nc1ccc(Cl)c(Cl)c1Cl,634-67-3,0.5611013836490559,1
Nc1ccc(Cl)cc1Cl,554-00-7,1.3424226808222062,1
Nc1ccc(F)c(C(F)(F)F)c1,2357-47-3,1.4785664955938431,1
Nc1ccc(F)cc1,371-40-4,1.2278867046136734,1
Nc1ccc(F)cc1C(F)(F)F,393-39-5,1.4712917110589383,1
Nc1ccc(N)cc1,106-50-3,-1.1804560644581312,1
Nc1ccc(N=Nc2ccccc2)cc1,60-09-3,-0.4559319556497244,1
Nc1ccc(O)c([N+](=O)[O-])c1,119-34-6,1.5211380837040362,1
Nc1ccc(O)cc1,123-30-8,0.0791812460476248,1
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,2479-46-1,0.2787536009528289,1
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,80-32-0,2.72916478969277,1
Nc1ccc(S(=O)(=O)O)cc1,121-57-3,2.0,1
Nc1ccc([N+](=O)[O-])cc1,100-01-6,2.096910013008056,1
Nc1ccc([N+](=O)[O-])cc1Cl,121-87-9,1.3096301674258988,1
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],97-02-9,1.1789769472931697,1
Nc1ccc2ccccc2c1,91-59-8,0.5910646070264992,1
Nc1cccc(Cl)c1,108-42-9,-0.832682665251824,1
Nc1cccc(O)c1,591-27-5,2.0791812460476247,1
Nc1cccc(OCc2ccccc2)c1,1484-26-0,0.9609461957338314,1
Nc1cccc([N+](=O)[O-])c1,99-09-2,1.9542425094393248,1
Nc1cccc2cccc(N)c12,479-27-6,0.7481880270062005,1
Nc1ccccc1,62-53-3,1.5587085705331658,1
Nc1ccccc1Cl,95-51-2,0.7101173651118162,1
Nc1ccccc1N,95-54-5,0.6627578316815741,1
Nc1ccccc1[N+](=O)[O-],88-74-4,1.290034611362518,1
Nc1ccncc1,504-24-5,0.3856062735983122,1
Nc1nc[nH]n1,61-82-5,2.380211241711606,1
O=C(CBr)OCC=CCOC(=O)CBr,20679-58-7,-1.6020599913279625,1
O=C(CBr)OCc1ccccc1,5437-45-6,-1.3098039199714864,1
O=C(CBr)c1ccc(O)cc1,2491-38-5,0.1139433523068367,1
O=C(CCN1CCOCC1)Nc1ccc(O)cc1,29235-71-0,1.3521825181113625,1
O=C(CCl)c1ccc(Cl)cc1,937-20-2,1.0681858617461617,1
O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,4301-50-2,-0.0535477349869269,1
O=C(Cl)c1ccccc1,98-88-4,1.5403294747908738,1
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,35367-38-5,2.380211241711606,1
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,116714-46-6,1.795184589682424,1
O=C(NC1CCCCC1)OCCCl,31502-57-5,1.5440680443502757,1
O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,658066-35-4,1.6324572921847242,1
O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,239110-15-7,-0.1739251972991735,1
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,3567-25-7,0.6812412373755872,1
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,101-20-2,-1.3279021420642825,1
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,68157-60-8,0.9444826721501688,1
O=C(Nc1ccccc1)c1ccccc1O,87-17-2,0.5965970956264602,1
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,188425-85-6,0.4313637641589873,1
O=C(O)C(=NNc1cccc([N+](=O)[O-])c1)C(=O)O,56840-61-0,-0.1674910872937636,1
O=C(O)C(=O)O,62-76-0,3.130333768495006,1
O=C(O)C(Br)Br,631-64-1,1.8388490907372552,1
O=C(O)C(Cl)(Cl)Cl,76-03-9,3.3010299956639813,1
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3825-26-1,2.8494194137968996,1
O=C(O)C(O)C(O)C(=O)O,11071-15-1,1.65861367458821,2
O=C(O)C1C(C(=O)O)[C@H]2CC[C@@H]1O2,129-67-9,2.2600713879850747,3
O=C(O)C1C2CCC(O2)C1C(=O)O,17439-94-0,2.0791812460476247,1
O=C(O)CC(O)(CC(=O)O)C(=O)O,134-30-5,0.9877159042546315,2
O=C(O)CCCOc1ccc(Cl)cc1Cl,94-82-6,0.9231685560649026,2
O=C(O)CCl,79-11-8,1.8573324964312683,1
O=C(O)CF,62-74-8,1.7323937598229686,1
O=C(O)CN(CC(=O)O)CC(=O)O,139-13-9,2.3521825181113627,3
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,60-00-4,2.9232440186302764,5
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,140-01-2,3.0492180226701815,1
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,150-39-0,2.907411360774586,1
O=C(O)CNCO,70161-44-3,2.0253058652647704,1
O=C(O)CNCP(=O)(O)O,1071-83-6,0.7323937598229685,3
O=C(O)CO,79-14-1,1.8920946026904804,1
O=C(O)COC(CC(=O)O)C(=O)O,34128-01-3,3.255272505103306,1
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,2008-46-0,1.6020599913279625,2
O=C(O)COc1ccc(Cl)cc1Cl,94-75-7,2.314500809643496,6
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,57213-69-1,2.041392685158225,1
O=C(O)CS,68-11-1,1.6020599913279625,1
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,85-34-7,1.0937603604182313,2
O=C(O)Cc1cccc2ccccc12,86-87-3,1.8808135922807911,1
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,15307-79-6,2.1958996524092336,1
O=C(O)O,144-55-8,3.219824214781737,2
O=C(O)c1c(Cl)ccc(Cl)c1Cl,50-31-7,0.9294189257142929,1
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,84087-01-4,1.6989700043360187,1
O=C(O)c1c(Cl)cccc1Cl,50-30-6,2.0791812460476247,1
O=C(O)c1c(F)cccc1F,385-00-2,1.8388490907372552,1
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],62476-59-9,1.4913616938342726,1
O=C(O)c1cc(S(=O)(=O)O)cc(S(=O)(=O)O)c1,121-48-2,1.6211762817750353,1
O=C(O)c1ccc(O)cc1,99-96-7,1.968482948553935,1
O=C(O)c1ccc2ccccc2c1,1338-02-9,0.9013184590414052,2
O=C(O)c1cccc(Cl)n1,4684-94-0,1.9138138523837167,1
O=C(O)c1ccccc1,65-85-0,2.255272505103306,1
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,518-47-8,3.1367205671564067,1
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,132-66-1,2.5490032620257876,1
O=C(O)c1ccccc1O,54-21-7,2.4627591790887147,2
O=C(O)c1nc(Cl)ccc1Cl,1702-17-6,3.0697821330879247,2
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1401-55-4,1.8686444383948255,1
O=C(OCc1ccccc1)c1ccccc1,120-51-4,0.146128035678238,1
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,14255-88-0,-0.4814860601221125,1
O=C(c1ccc(O)cc1)c1ccc(O)c(O)c1O,31127-54-5,1.5563025007672873,1
O=C(c1ccccc1)c1ccccc1,119-61-9,1.0374264979406236,1
O=C(c1ccco1)C(O)c1ccco1,11100-14-4,1.6989700043360187,1
O=C/C=C/c1ccccc1,104-55-2,0.2227164711475832,1
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,118-75-2,-2.0,1
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,117-80-6,-0.8297382846050426,1
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,143-50-0,-1.2924298239020635,1
O=C1C=CC(=O)C=C1,106-51-4,-2.3010299956639813,1
O=C1C=CC(=O)O1,108-31-6,2.361727836017593,1
O=C1C=CC(=O)c2c(O)cccc21,481-39-0,-1.4621809049267258,1
O=C1C=CC(=O)c2c1c(O)c1c(NCCO)ccc(NCCO)c1c2O,3179-90-6,1.7160033436347992,1
O=C1CCCCC1,108-94-1,2.7218106152125467,1
O=C1CCCCCCCCCCCN1,947-04-6,1.740362689494244,1
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,57-24-9,-0.007578884297362001,2
O=C1N(CO)C2C(N1CO)N(CO)C(=O)N2CO,5395-50-6,1.9289076902439528,1
O=C1NC(=O)c2ccccc21,85-41-6,2.0,1
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,67-45-8,1.3979400086720375,1
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,27355-22-2,1.7075701760979365,1
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,3691-35-8,-0.5985994592184558,1
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,82-66-6,0.320146286111054,1
O=C1c2ccccc2C(=O)N1CCCCBr,5394-18-3,0.7923916894982539,1
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,133-07-3,0.0969100130080564,1
O=CC(=O)O,298-12-4,1.6127838567197357,1
O=CCCCC=O,111-30-8,1.0,1
O=CCCl,107-20-0,0.5250448070368452,1
O=CN(c1ccccc1)c1ccccc1,607-00-1,1.4199557484897578,1
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,26644-46-2,1.3304137733491908,1
O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,20856-57-9,0.568201724066995,1
O=CO,141-53-7,2.434791853856712,2
O=Cc1c(F)c(F)c(F)c(F)c1F,653-37-2,0.041392685158225,1
O=Cc1c(F)cccc1Cl,387-45-1,0.9735896234272567,1
O=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],606-34-8,0.0,1
O=Cc1cc(Br)cc(Br)c1O,90-59-5,-0.0705810742857072,1
O=Cc1cc(Br)ccc1O,1761-61-1,0.1139433523068367,1
O=Cc1cc(Cl)ccc1O,635-93-8,-0.1135092748275181,1
O=Cc1cc(O)ccc1[N+](=O)[O-],42454-06-8,1.6222140229662954,1
O=Cc1cc([N+](=O)[O-])ccc1Cl,6361-21-3,0.6222140229662954,1
O=Cc1ccc(Cl)cc1,104-88-1,0.3424226808222063,1
O=Cc1ccc(Cl)cc1Cl,874-42-0,0.255272505103306,1
O=Cc1ccc(O)cc1O,95-01-2,1.1172712956557642,1
O=Cc1ccc(Oc2ccccc2)cc1,67-36-7,0.6627578316815741,1
O=Cc1cccc(C(F)(F)F)c1,454-89-7,-0.0362121726544447,1
O=Cc1cccc([N+](=O)[O-])c1,99-61-6,0.7634279935629373,1
O=Cc1ccccc1,100-52-7,0.8813846567705729,1
O=Cc1ccccc1C=O,643-79-8,-1.6989700043360187,1
O=Cc1ccccc1Cl,89-98-5,0.3891660843645325,1
O=Cc1ccccc1F,446-52-6,0.1367205671564068,1
O=Cc1ccccc1O,90-02-8,0.3617278360175928,1
O=Cc1ccccc1[N+](=O)[O-],552-89-6,1.2201080880400552,1
O=Cc1ccco1,98-01-1,1.2068258760318498,1
O=NN(c1ccccc1)c1ccccc1,86-30-6,0.7634279935629373,1
O=P(O)(O)CCCl,16672-87-0,2.060697840353612,1
O=P(O)(O)OCC(Cl)(Cl)Cl,306-52-5,2.322219294733919,1
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,13674-87-8,0.7075701760979364,1
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,126-72-7,0.2787536009528289,1
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,115-86-6,-0.1804560644581313,1
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,3064-70-8,-1.537602002101044,1
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2795-39-3,1.1952025782400404,2
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,633-96-5,2.2174839442139063,1
O=S(=O)(O)c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1,587-98-4,2.1903316981702914,1
O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,80-33-1,-0.2076083105017461,1
O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,80-38-6,0.7075701760979364,1
O=S(=O)([O-])c1ccc[n+](Cc2ccccc2)c1,69723-94-0,3.3820170425748683,1
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,116-29-0,-0.0555173278498313,1
O=S1(=O)N2CN3CN1CN(C2)S3(=O)=O,80-12-6,-1.2518119729937995,1
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1031-07-8,-2.853871964321762,1
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,115-29-7,-2.744727494896694,1
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,959-98-8,-2.988168040901103,2
O=[N+]([O-])C(Br)(CO)CO,52-51-7,1.3010299956639813,1
O=[N+]([O-])C(Br)=Cc1ccccc1,7166-19-0,-0.958607314841775,1
O=[N+]([O-])C(CO)(CO)CO,126-11-4,2.447158031342219,1
O=[N+]([O-])C(Cl)(Cl)Cl,76-06-2,-2.289036881004724,1
O=[N+]([O-])CC1=NCCCS1,58842-20-9,2.0681858617461617,1
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,121-82-4,1.041392685158225,1
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,138261-41-3,2.359835482339888,1
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],55-63-0,0.3222192947339193,1
O=[N+]([O-])OCCOCCO[N+](=O)[O-],693-21-0,2.444044795918076,1
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,82-68-8,-0.494850021680094,1
O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,6284-83-9,-0.6536470255493614,1
O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,99-28-5,0.2278867046136735,1
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,79622-59-6,-1.4436974992327127,1
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl,3698-83-7,-1.45717457304082,1
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,88-89-1,2.230448921378274,1
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O,101836-92-4,1.5987905067631152,1
O=[N+]([O-])c1cc([N+](=O)[O-])c2conc2c1,29245-51-0,-0.7958800173440752,1
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,99-35-4,0.041392685158225,1
O=[N+]([O-])c1ccc(/C=C/c2cccc(CO)n2)o1,13411-16-0,0.0,1
O=[N+]([O-])c1ccc(CCl)cc1,100-14-1,-0.2146701649892329,1
O=[N+]([O-])c1ccc(Cc2ccccn2)c([N+](=O)[O-])c1,1151-97-9,1.3617278360175928,1
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,99-54-7,0.6720978579357175,1
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,97-00-7,-0.7958800173440752,1
O=[N+]([O-])c1ccc(Cl)cc1,100-00-5,1.1760912590556811,1
O=[N+]([O-])c1ccc(F)c(Cl)c1,350-30-1,0.3010299956639812,1
O=[N+]([O-])c1ccc(F)cc1,350-46-9,1.4533183400470375,1
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,51-28-5,1.0453229787866574,1
O=[N+]([O-])c1ccc(O)cc1,100-02-7,0.7481880270062005,1
O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,88-30-2,0.7116720968163938,2
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,13181-17-4,-0.744727494896694,1
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1836-77-7,-0.1135092748275181,1
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,15457-05-3,-0.5686362358410126,1
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1836-75-5,1.414973347970818,1
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,329-71-5,0.5263392773898441,1
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,100-25-4,0.2304489213782739,1
O=[N+]([O-])c1ccc2c(N=Nc3ccc4ccccc4c3O)c(O)cc(S(=O)(=O)O)c2c1,1787-61-7,0.7781512503836436,1
O=[N+]([O-])c1cccc(Cl)c1,121-73-3,0.0791812460476248,1
O=[N+]([O-])c1cccc(Cl)c1Cl,3209-22-1,1.57978359661681,1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,99-65-0,0.8450980400142568,1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,573-56-8,1.5987905067631152,1
O=[N+]([O-])c1cccc2ccccc12,86-57-7,0.9542425094393248,1
O=[N+]([O-])c1ccccc1,98-95-3,1.6334684555795866,1
O=[N+]([O-])c1ccccc1Cl,88-73-3,1.5390760987927767,1
O=[N+]([O-])c1ccccc1Oc1ccc(Cl)cc1,39145-47-6,0.2833012287035495,1
O=[N+]([O-])c1ccccc1[N+](=O)[O-],528-29-0,-0.2218487496163563,1
O=c1[nH]c(=O)[nH]c(=O)[nH]1,108-80-5,-0.2076083105017461,1
O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,2244-21-5,-0.5559552040819238,3
O=c1[nH]c(Cl)c(Cl)cc1Cl,6515-38-4,0.1760912590556812,1
O=c1[nH]sc2ccccc12,2634-33-5,-0.2676062401770315,1
O=c1c(C(CC(O)c2ccc(-c3ccc(Br)cc3)cc2)c2ccccc2)c(O)oc2ccccc12,28772-56-7,0.146128035678238,1
O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,56073-10-0,-1.6989700043360187,1
O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)sc2ccccc12,104653-34-1,-1.2924298239020635,1
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,66-76-2,0.7084209001347128,1
O=c1ccc(=O)[nH][nH]1,123-33-1,2.096910013008056,1
O=c1ccc2ccccc2o1,91-64-5,1.7481880270062005,1
O=c1cccc(Cl)[nH]1,16879-02-0,2.330413773349191,1
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,87-90-1,-1.0969100130080565,1
O=c1nccc[nH]1,55949-38-7,3.0791812460476247,1
O=c1ssc(Cl)c1Cl,1192-52-5,-1.853871964321762,1
OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,178928-70-6,0.7427251313046983,1
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,76674-21-0,1.3010299956639813,1
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,115-32-2,-0.5228787452803376,1
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,14088-71-2,0.3222192947339193,1
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,60168-88-9,0.255272505103306,1
OCC(Br)CBr,96-13-9,1.8512583487190752,1
OCC(Cl)(Cl)Cl,115-20-8,2.2380461031287955,1
OCCCCl,627-30-5,2.9036325160842376,1
OCCCc1cccnc1,2859-67-8,2.1760912590556813,1
OCCCl,107-07-3,1.1818435879447726,1
OCCN(CCO)CCO,82027-59-6,1.7075701760979365,1
OCCNCCO,111-42-2,3.1702617153949575,1
OCCO,107-21-1,4.722633922533812,1
OCCOCCOCCO,112-27-6,4.9661417327390325,1
OCCOc1ccccc1,122-99-6,2.53655844257153,1
OC[P+](CO)(CO)CO,55566-30-8,1.9731278535996983,1
OCc1cccc(Oc2ccccc2)c1,13826-35-2,0.5797835966168101,1
OCc1ccccc1,100-51-6,1.0,1
OCc1ccoc1,4412-91-3,2.7058637122839193,1
ON=C1CCCCC1,100-64-1,2.3180633349627615,1
Oc1c(Br)cc(Br)cc1Br,118-79-6,0.7958800173440752,1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87-86-5,-0.6777807052660807,3
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,935-95-5,-0.7695510786217261,1
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,70-30-4,-1.2437245035478945,2
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,58-90-2,0.0128372247051722,1
Oc1c(Cl)cc(Cl)cc1Cl,88-06-2,-1.0,1
Oc1c(Cl)cccc1Cl,87-65-0,0.8864907251724818,1
Oc1c2c(c(O)n1SC(Cl)(Cl)C(Cl)Cl)CC=CC2,2939-80-2,-1.5686362358410126,1
Oc1c2c(c(O)n1SC(Cl)(Cl)Cl)CC=CC2,133-06-2,-0.0506099933550872,1
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,25167-83-3,-1.0705810742857071,1
Oc1cc(Cl)c(Cl)cc1Cl,95-95-4,-0.3467874862246563,1
Oc1cc(Cl)c(Cl)cc1O,3428-24-8,-0.0501222959631252,1
Oc1cc(Cl)cc(Cl)c1,591-35-5,0.3617278360175928,1
Oc1cc(Cl)ccc1Cl,583-78-8,0.5185139398778874,1
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3380-34-5,-0.3990271043132517,1
Oc1ccc(-c2ccc(O)cc2)cc1,92-88-6,1.1139433523068367,1
Oc1ccc(-c2ccccc2)cc1Cl,92-04-6,-0.6575773191777937,1
Oc1ccc(Br)cc1,106-41-2,0.9395192526186184,1
Oc1ccc(Cc2ccc(O)cc2)cc1,620-92-8,1.1139433523068367,1
Oc1ccc(Cl)c(Cl)c1,95-77-2,0.2787536009528289,1
Oc1ccc(Cl)c(Cl)c1Cl,15950-66-0,0.041392685158225,1
Oc1ccc(Cl)cc1,106-48-9,0.5797835966168101,1
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,97-23-4,-0.5086383061657274,1
Oc1ccc(Cl)cc1Cc1ccccc1,120-32-1,-0.4814860601221125,1
Oc1ccc(Cl)cc1Cl,120-83-2,0.2455126678141498,1
Oc1ccc(N=Nc2ccccc2)cc1,1689-82-3,0.2148438480476978,1
Oc1ccc(O)cc1,123-31-9,-0.1951793212788376,1
Oc1ccc(Oc2ccccc2)cc1,831-82-3,0.6946051989335688,1
Oc1ccc2ccccc2c1,135-19-3,0.5390760987927766,1
Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,1096-84-0,-2.0457574905606752,1
Oc1cccc(Cl)c1,108-43-0,0.6532125137753437,1
Oc1cccc(Cl)c1Cl,576-24-9,0.6020599913279624,1
Oc1cccc(O)c1,108-46-3,1.6946051989335686,1
Oc1cccc2ccccc12,90-15-3,0.5526682161121932,1
Oc1cccc2cccnc12,134-31-6,0.3979400086720376,3
Oc1ccccc1,108-95-2,1.3961993470957363,1
Oc1ccccc1-c1ccccc1,132-27-4,0.8450980400142568,1
Oc1ccccc1Cl,95-57-8,0.9735896234272567,1
Oc1ccccc1O,120-80-9,0.9493900066449128,1
On1ccccc1=S,15922-78-8,-1.2676062401770314,1
S=C(S)NCCNC(=S)S,142-59-6,1.155336037465062,3
S=C(S)SS,7345-69-9,1.3222192947339193,1
S=C1NCCN1,96-45-7,3.8750612633917,1
S=C=S,75-15-0,0.4756711883244297,1
S=c1[nH]c2cc(Cl)ccc2s1,5331-91-9,0.5065050324048721,1
S=c1[nH]c2ccccc2s1,149-30-4,0.5680430486920487,2
Sc1ccccc1,108-98-5,-2.0457574905606752,1
[O-]/[N+](=N\O)C1CCCCC1,15627-09-5,-0.7695510786217261,1
[O-][S+](c1ccc(Cl)cc1)c1ccc(Cl)cc1,3085-42-5,0.3521825181113625,1
[O-][S+]1CCON=C1c1cc2ccccc2s1,163269-30-5,-1.8860566476931633,1
[O-][n+]1ccccc1S,13463-41-7,-2.571865205971211,1
c1cc2c3c(cccc3c1)CC2,83-32-9,0.2304489213782739,1
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,85-00-7,1.5713276715764959,2
c1cc[nH]c1,109-97-7,2.322219294733919,1
c1ccc(-c2ccc(-c3ccccc3)o2)cc1,955-83-9,-1.3010299956639813,1
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,92-06-8,0.4913616938342727,1
c1ccc(-c2ccccc2)cc1,92-52-4,0.4683473304121572,1
c1ccc(-c2ccccc2-c2ccccc2)cc1,84-15-1,-0.9208187539523752,1
c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,1420-06-0,-1.0969100130080565,1
c1ccc(C2CO2)cc1,96-09-3,1.0293837776852095,1
c1ccc(CNc2ncnc3[nH]cnc23)cc1,1214-39-7,1.3304137733491908,1
c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,2312-73-4,0.380211241711606,1
c1ccc(COCc2ccccc2)cc1,103-50-4,0.8325089127062363,1
c1ccc(NNc2ccccc2)cc1,122-66-7,-0.5686362358410126,1
c1ccc(Oc2ccccc2)cc1,101-84-8,0.4814426285023049,1
c1ccc(SSc2ccccc2)cc1,882-33-7,-1.2365720064370629,1
c1ccc2[nH]c(-c3cscn3)nc2c1,148-79-8,0.3909351071033791,1
